0.19716,0.1872
0.25965,0.19995
0.24106,0.20542
0.15957,0.16753
0.21713,0.20213
0.20977,0.21201
0.24135,0.20626
0.25253,0.20019
0.26001,0.31531
0.18809,0.19731
0.19983,0.20254
0.16076,0.17573
0.19091,0.2467
0.23451,0.2072
0.20591,0.17308
0.21953,0.20243
0.33819,0.25484
0.19178,0.21686
0.20938,0.20015
0.19976,0.20048
0.19266,0.17043
0.21986,0.20458
0.23817,0.25083
0.21221,0.20635
0.20324,0.18996
0.23167,0.19707
0.17998,0.17204
0.28501,0.25416
0.24887,0.30569
0.20884,0.20611
0.21434,0.19939
0.21039,0.20853
0.22963,0.20076
0.23271,0.20359
0.21903,0.1985
0.19127,0.20103
0.18181,0.1743
0.20173,0.25759
0.21281,0.21704
0.3352,0.25949
0.1544,0.20285
0.17163,0.2065
0.19575,0.19848
0.22229,0.20197
0.15618,0.16815
0.24784,0.22458
0.19419,0.16463
0.14717,0.20793
0.15899,0.19293
0.27101,0.25639
0.15754,0.20201
0.19623,0.16335
0.15176,0.18379
0.33526,0.25278
0.19595,0.25251
0.16505,0.20231
0.20079,0.20155
0.26114,0.24867
0.14396,0.19917
0.14178,0.16801
0.35257,0.2101
0.18135,0.24714
0.22218,0.24706
0.17594,0.16503
0.25648,0.27645
0.13747,0.16576
0.20347,0.26309
0.30753,0.20362
0.12639,0.16091
0.28354,0.28569
0.13218,0.16905
0.3074,0.20275
0.1356,0.19867
0.14906,0.1685
0.41155,0.25224
0.15847,0.19955
0.15624,0.19629
0.20967,0.24809
0.15202,0.19726
0.39714,0.30599
0.24456,0.24786
0.16989,0.1643
0.29449,0.28351
0.33982,0.25525
0.1403,0.20099
0.118,0.16113
0.28424,0.24274
0.30438,0.20415
0.19478,0.26009
0.14449,0.20218
0.12005,0.1633
0.17785,0.24599
0.15525,0.19861
0.34278,0.20744
0.15926,0.16453
0.24528,0.24732
0.19031,0.3012
0.356,0.25458
0.14925,0.16732
0.21704,0.20249
0.20244,0.2035
0.27407,0.33618
0.23953,0.19303
0.11974,0.18495
0.14205,0.1814
0.25083,0.22915
0.14705,0.20324
0.22995,0.19786
0.15123,0.19393
0.16434,0.20642
0.34644,0.25852
0.15622,0.16703
0.21144,0.20042
0.24056,0.24773
0.2195,0.19848
0.18181,0.1743
0.19127,0.20103
0.21581,0.21724
0.2148,0.19937
0.20903,0.20774
0.24887,0.30569
0.27623,0.25513
0.22963,0.20076
0.21039,0.20853
0.20064,0.18903
0.19251,0.20613
0.2344,0.25052
0.28832,0.25398
0.21502,0.20531
0.23236,0.19702
0.19725,0.19982
0.19352,0.17046
0.19757,0.20053
0.22219,0.20501
0.26059,0.25368
0.20591,0.17308
0.23451,0.2072
0.19449,0.21706
0.33819,0.25484
0.26001,0.31531
0.16076,0.17573
0.19983,0.20254
0.18809,0.19731
0.19091,0.24669
0.20972,0.21388
0.21572,0.20711
0.25253,0.20019
0.24135,0.20626
0.18852,0.18627
0.20939,0.20355
0.18463,0.20033
0.24836,0.20537
0.26306,0.20021
0.23788,0.2357
0.17029,0.17139
0.17147,0.20208
0.20838,0.20292
0.18465,0.19843
0.20252,0.16765
0.25656,0.25425
0.22933,0.20686
0.19981,0.20898
0.29277,0.24819
0.19814,0.20052
0.29389,0.25321
0.22442,0.2045
0.20842,0.24768
0.20512,0.24559
0.21467,0.20525
0.26586,0.25759
0.21243,0.20192
0.21073,0.27599
0.23114,0.24398
0.24671,0.16226
0.16221,0.19978
0.17258,0.25969
0.21275,0.16765
0.25698,0.22502
0.20411,0.28412
0.14983,0.16688
0.39968,0.25517
0.24945,0.22421
0.20609,0.25991
0.39812,0.25377
0.15309,0.16777
0.24756,0.22735
0.1742,0.25956
0.17181,0.20407
0.20934,0.16734
0.20102,0.19964
0.2242,0.20635
0.22067,0.25609
0.2003,0.20026
0.22751,0.2393
0.25368,0.20414
0.19173,0.20058
0.21397,0.20322
0.21347,0.24642
0.21107,0.24556
0.34834,0.28588
0.20742,0.26011
0.20542,0.25328
0.18723,0.20143
0.14711,0.19959
0.15384,0.16499
0.42561,0.26276
0.15801,0.16734
0.15176,0.19505
0.13821,0.1626
0.42787,0.26121
0.16076,0.16856
0.15188,0.1963
0.13838,0.16346
0.21257,0.25974
0.3439,0.25942
0.2077,0.25352
0.14731,0.19851
0.1849,0.1998
0.15181,0.16412
0.16437,0.16559
0.1352,0.16785
0.3596,0.20436
0.2032,0.20168
0.142,0.20038
0.1318,0.17278
0.19086,0.24647
0.13358,0.16676
0.14507,0.16302
0.36028,0.20257
0.16035,0.25244
0.13001,0.20045
0.19521,0.24589
0.14524,0.16285
0.13308,0.16668
0.3611,0.20268
0.13773,0.20152
0.14778,0.25072
0.16823,0.1663
0.13476,0.16812
0.20332,0.2019
0.35852,0.20465
0.16529,0.2505
0.13305,0.17597
0.17905,0.20046
0.31562,0.26204
0.32844,0.20417
0.18226,0.25195
0.16395,0.1922
0.2458,0.25168
0.14565,0.18855
0.23004,0.25991
0.15842,0.16514
0.28464,0.1674
0.22461,0.24165
0.13702,0.2009
0.13116,0.17281
0.14975,0.16559
0.20076,0.24633
0.191,0.16676
0.34277,0.16859
0.16272,0.2028
0.20208,0.24561
0.15103,0.16608
0.34291,0.16877
0.19067,0.16668
0.16213,0.203
0.16227,0.1658
0.28418,0.16713
0.13704,0.20082
0.22507,0.24179
0.13279,0.17609
0.16224,0.19074
0.14527,0.18605
0.23964,0.25134
0.23031,0.26367
0.17868,0.20061
0.31419,0.26598
0.40685,0.25444
0.18054,0.2554
0.2028,0.20016
0.17902,0.20098
0.25391,0.21188
0.20635,0.26063
0.16884,0.20012
0.13315,0.1625
0.36235,0.25105
0.23098,0.24838
0.1849,0.25147
0.16828,0.19996
0.37708,0.25147
0.20733,0.24809
0.18437,0.25202
0.1568,0.19862
0.23668,0.20056
0.20021,0.24345
0.24808,0.21899
0.15784,0.19929
0.22276,0.24753
0.28998,0.25059
0.12797,0.19827
0.20367,0.24763
0.1426,0.19512
0.18162,0.19664
0.26357,0.25037
0.14755,0.20242
0.20589,0.20049
0.16641,0.16674
0.33531,0.20442
0.16804,0.2528
0.15006,0.16799
0.12904,0.2187
0.18976,0.16724
0.23429,0.25181
0.17189,0.20744
0.33671,0.20148
0.12164,0.16812
0.21189,0.23259
0.16409,0.16483
0.18852,0.22173
0.34761,0.25065
0.12329,0.201
0.21393,0.16748
0.34846,0.20643
0.18332,0.20135
0.15952,0.25239
0.17703,0.19765
0.14463,0.19939
0.26979,0.1698
0.20035,0.24378
0.17038,0.16763
0.20902,0.19862
0.17215,0.19983
0.19256,0.19934
0.15544,0.2024
0.40226,0.25545
0.14451,0.16678
0.17365,0.19735
0.15144,0.20582
0.22463,0.25035
0.46125,0.25344
0.19866,0.19898
0.16662,0.25033
0.39319,0.20218
0.19567,0.24645
0.24077,0.24935
0.20752,0.24468
0.27949,0.16938
0.12258,0.2043
0.23806,0.24826
0.19324,0.29187
0.18019,0.20225
0.39782,0.25442
0.18098,0.20388
0.14421,0.20679
0.16638,0.20033
0.19598,0.19863
0.19034,0.20069
0.39578,0.25395
0.15349,0.20242
0.22149,0.25062
0.20556,0.199
0.16956,0.24608
0.26953,0.16925
0.14617,0.25013
0.23619,0.20252
0.19367,0.24398
0.15727,0.25393
0.16313,0.1687
0.38882,0.20674
0.20378,0.20121
0.21252,0.23657
0.12024,0.16916
0.35966,0.20438
0.17705,0.22098
0.22872,0.25181
0.21226,0.19918
0.12646,0.16743
0.39178,0.25152
0.17054,0.20767
0.22295,0.20008
0.16848,0.16846
0.16327,0.25228
0.36171,0.20441
0.21558,0.24642
0.1426,0.19512
0.12248,0.20157
0.26357,0.25037
0.20589,0.20051
0.22854,0.24805
0.15827,0.19943
0.12213,0.19882
0.2879,0.25053
0.20309,0.24728
0.23668,0.20056
0.1568,0.19861
0.25159,0.21919
0.20022,0.24345
0.16827,0.19996
0.20734,0.2481
0.37708,0.25147
0.18436,0.25202
0.1706,0.20038
0.23249,0.24834
0.35929,0.25108
0.18479,0.25148
0.20341,0.2001
0.25252,0.21166
0.21421,0.24831
0.20635,0.26066
0.17868,0.20061
0.40685,0.25443
0.31419,0.26597
0.18054,0.25538
0.16224,0.19074
0.23964,0.25134
0.14527,0.18607
0.23031,0.26366
0.16156,0.16578
0.22507,0.2418
0.13686,0.2008
0.28414,0.16713
0.13279,0.17608
0.15036,0.16607
0.20166,0.24563
0.16213,0.203
0.19064,0.16668
0.3433,0.16876
0.20127,0.24629
0.1511,0.16559
0.16278,0.20277
0.34237,0.16861
0.19103,0.16676
0.15985,0.16514
0.1372,0.20092
0.22472,0.24262
0.28469,0.1674
0.13117,0.1728
0.16266,0.18998
0.14531,0.18864
0.2476,0.25167
0.22996,0.25983
0.1814,0.20072
0.38639,0.25238
0.31794,0.26294
0.18226,0.25194
0.16749,0.16628
0.35852,0.20464
0.20306,0.20189
0.13484,0.16811
0.13305,0.17596
0.16529,0.2505
0.19325,0.24591
0.36122,0.20267
0.1332,0.16668
0.14531,0.16286
0.14793,0.25072
0.13784,0.20152
0.19291,0.24642
0.36015,0.20259
0.145,0.16301
0.13345,0.16676
0.12988,0.20045
0.16023,0.25244
0.16585,0.16559
0.20346,0.20169
0.35974,0.20434
0.13511,0.16786
0.1318,0.17277
0.142,0.20038
0.1219,0.1675
0.18014,0.25127
0.33101,0.17279
0.21342,0.19952
0.15802,0.25052
0.12028,0.16859
0.15551,0.19945
0.16386,0.19465
0.38497,0.20045
0.12023,0.16877
0.19093,0.24384
0.18378,0.2496
0.4434,0.25072
0.15619,0.25238
0.12158,0.16732
0.15681,0.20079
0.24711,0.24981
0.32341,0.17596
0.18146,0.2517
0.3161,0.25977
0.42058,0.25134
0.1781,0.25195
0.22919,0.25432
0.24636,0.24438
0.1301,0.13713
0.22843,0.26595
0.11708,0.16746
0.14721,0.20447
0.34255,0.20035
0.22601,0.21251
0.14262,0.19913
0.15156,0.20903
0.11869,0.16859
0.22425,0.19945
0.46858,0.25245
0.14481,0.17168
0.14745,0.25063
0.11828,0.16877
0.40653,0.20152
0.26553,0.2496
0.14581,0.17471
0.11663,0.1672
0.14684,0.20487
0.3854,0.2503
0.1617,0.24875
0.22711,0.19459
0.15398,0.21371
0.2296,0.24823
0.13215,0.12116
0.24234,0.23381
0.22854,0.27751
0.17816,0.2516
0.31451,0.25891
0.42732,0.25216
0.17634,0.2554
0.18662,0.25288
0.20461,0.24561
0.33021,0.27232
0.22412,0.25262
0.15634,0.20461
0.39406,0.25172
0.24682,0.25454
0.18887,0.25157
0.1845,0.25443
0.40165,0.2554
0.24959,0.28897
0.18642,0.25212
0.20139,0.24367
0.33123,0.27269
0.22404,0.27835
0.16007,0.17685
0.15505,0.16719
0.31744,0.2241
0.12748,0.12607
0.23165,0.25264
0.15881,0.12537
0.32462,0.22472
0.16261,0.13529
0.19353,0.27816
0.44413,0.21871
0.17618,0.25009
0.24894,0.24828
0.14723,0.25075
0.13035,0.20131
0.22624,0.18245
0.47231,0.25122
0.19054,0.24969
0.13659,0.20844
0.22446,0.16941
0.41966,0.24971
0.14433,0.19945
0.15204,0.23318
0.4696,0.28879
0.20589,0.20142
0.14997,0.20091
0.1359,0.20036
0.15179,0.24874
0.40545,0.25102
0.23112,0.24373
0.1639,0.25255
0.22945,0.24873
0.16514,0.21777
0.43375,0.25284
0.15051,0.25052
0.19541,0.28613
0.24912,0.24985
0.41213,0.20149
0.17827,0.24567
0.12284,0.2006
0.17602,0.24986
0.39978,0.202
0.24645,0.24566
0.12313,0.2006
0.12823,0.20149
0.22318,0.24422
0.39412,0.25097
0.16055,0.24986
0.17033,0.25233
0.4202,0.25233
0.25379,0.24985
0.19541,0.28612
0.13634,0.2006
0.39071,0.25433
0.1652,0.21776
0.23242,0.24828
0.1637,0.25052
0.12312,0.19512
0.17547,0.19462
0.35678,0.25102
0.18343,0.25255
0.17635,0.25161
0.26146,0.25025
0.46959,0.28878
0.1385,0.20036
0.18328,0.24781
0.42753,0.24971
0.22446,0.16943
0.15204,0.23317
0.20614,0.24969
0.47843,0.25076
0.2264,0.1824
0.12056,0.17258
0.12275,0.20057
0.26932,0.24828
0.44428,0.21869
0.1174,0.1721
0.13135,0.20045
0.16106,0.12552
0.16261,0.13532
0.32462,0.22474
0.19353,0.27812
0.15494,0.16669
0.12752,0.12591
0.31747,0.22402
0.23164,0.25265
0.33123,0.2727
0.20138,0.24367
0.16008,0.17687
0.22403,0.27834
0.18451,0.25443
0.24959,0.28894
0.40166,0.25539
0.18642,0.25212
0.18593,0.2529
0.24679,0.25457
0.39407,0.25171
0.18887,0.25157
0.18684,0.25293
0.33048,0.27246
0.20463,0.24561
0.22411,0.25262
0.17816,0.2516
0.42733,0.25216
0.3145,0.25893
0.17634,0.25538
0.2296,0.24824
0.24232,0.23385
0.13215,0.12121
0.22854,0.27747
0.14684,0.20487
0.11661,0.1672
0.22711,0.19464
0.16168,0.24875
0.3854,0.2503
0.15398,0.21369
0.11836,0.16876
0.14581,0.1747
0.26553,0.2496
0.40648,0.20152
0.11861,0.1686
0.14481,0.17167
0.46865,0.25245
0.22425,0.19945
0.14745,0.25063
0.14727,0.20444
0.1171,0.16746
0.14264,0.19913
0.22603,0.21258
0.34255,0.20035
0.15156,0.20901
0.22983,0.25514
0.1301,0.13718
0.24635,0.2444
0.22844,0.26591
0.18204,0.25169
0.42065,0.25134
0.31613,0.25979
0.1781,0.25194
0.12156,0.16732
0.3234,0.17595
0.24707,0.24981
0.15679,0.20079
0.12029,0.16876
0.44332,0.25072
0.18378,0.2496
0.19096,0.24384
0.15619,0.25238
0.12022,0.1686
0.38503,0.20045
0.16384,0.19465
0.15551,0.19945
0.12192,0.1675
0.21345,0.19952
0.33101,0.17278
0.18017,0.25127
0.15802,0.25052
0.13569,0.20038
0.18199,0.25138
0.37871,0.20899
0.24668,0.24962
0.18304,0.24951
0.18869,0.24378
0.44255,0.25063
0.13629,0.20153
0.13506,0.20152
0.19004,0.2438
0.18685,0.2496
0.4441,0.25072
0.18275,0.25147
0.24841,0.24981
0.3697,0.21353
0.15982,0.25051
0.17732,0.25196
0.31705,0.25795
0.41878,0.25136
0.17823,0.25195
0.22785,0.26782
0.24755,0.24437
0.15004,0.16518
0.22812,0.26586
0.13112,0.17282
0.39487,0.25047
0.22608,0.21015
0.16332,0.24912
0.15302,0.20899
0.12899,0.20045
0.26406,0.24951
0.47102,0.25241
0.16767,0.20777
0.47236,0.25238
0.27015,0.2496
0.16885,0.21202
0.1458,0.25072
0.13279,0.1761
0.38331,0.2503
0.16098,0.24874
0.22796,0.19093
0.15457,0.21371
0.22807,0.28283
0.15349,0.14703
0.24338,0.23381
0.2285,0.27751
0.17548,0.2554
0.31496,0.25405
0.4265,0.25212
0.17642,0.2554
0.2294,0.26073
0.20331,0.2455
0.31963,0.26432
0.22394,0.2534
0.1899,0.25158
0.39626,0.25173
0.24092,0.24652
0.18922,0.25156
0.18692,0.25216
0.40393,0.2554
0.24039,0.26898
0.18638,0.25215
0.23251,0.29904
0.20075,0.24364
0.26777,0.17685
0.22419,0.27944
0.23988,0.2976
0.31085,0.24825
0.12869,0.1664
0.23105,0.27292
0.19328,0.18727
0.23843,0.35742
0.31154,0.17431
0.1455,0.070829
0.23059,0.34636
0.14645,0.25131
0.42602,0.20835
0.18278,0.25096
0.25561,0.24894
0.13421,0.21875
0.21673,0.21454
0.44753,0.25059
0.18574,0.25003
0.14503,0.21037
0.17239,0.28979
0.18484,0.08578
0.33671,0.19972
0.13783,0.19818
0.15719,0.234
0.15521,0.25058
0.37952,0.23244
0.20815,0.20002
0.15452,0.20091
0.15945,0.25057
0.16689,0.25284
0.16121,0.24933
0.40814,0.25052
0.22045,0.24373
0.15507,0.25102
0.24403,0.24933
0.1688,0.20821
0.44179,0.25255
0.12689,0.202
0.13112,0.20149
0.17,0.23037
0.22778,0.19978
0.42431,0.20149
0.13132,0.20149
0.16261,0.19978
0.40805,0.2006
0.23555,0.24394
0.13507,0.25096
0.17233,0.25233
0.21152,0.24394
0.34332,0.2006
0.14657,0.19978
0.16113,0.25097
0.42756,0.25233
0.23215,0.19978
0.17,0.23036
0.13333,0.20062
0.16776,0.25102
0.3974,0.25255
0.14898,0.17239
0.21771,0.19932
0.18458,0.25433
0.16478,0.19462
0.35629,0.25052
0.12892,0.19932
0.15812,0.25058
0.18166,0.25161
0.23103,0.20002
0.37952,0.23244
0.16349,0.25057
0.17239,0.28978
0.15297,0.19818
0.34316,0.19972
0.18484,0.085809
0.15719,0.234
0.13426,0.21873
0.1408,0.2501
0.20201,0.25003
0.39927,0.20033
0.21672,0.21447
0.14503,0.21038
0.12874,0.21891
0.14835,0.25086
0.278,0.24894
0.18362,0.25096
0.376,0.17251
0.23843,0.35736
0.19328,0.1873
0.14549,0.070859
0.31154,0.17435
0.23059,0.34632
0.24004,0.29786
0.11359,0.13771
0.31089,0.24823
0.23104,0.27296
0.23251,0.29901
0.26777,0.17687
0.20076,0.24363
0.22418,0.27943
0.18692,0.25216
0.24039,0.26897
0.40394,0.25538
0.18637,0.25215
0.18993,0.25158
0.24089,0.24652
0.39627,0.25172
0.18921,0.25156
0.22939,0.26076
0.31966,0.26433
0.2033,0.24549
0.22393,0.25341
0.17548,0.25539
0.4265,0.25212
0.31495,0.25407
0.17642,0.25538
0.22807,0.28278
0.24337,0.23385
0.15349,0.14709
0.22851,0.27747
0.13279,0.17609
0.22796,0.19099
0.16098,0.24874
0.38331,0.2503
0.15457,0.21369
0.16885,0.21201
0.27015,0.2496
0.47237,0.25238
0.1458,0.25072
0.12901,0.20045
0.16767,0.20776
0.47102,0.25241
0.26406,0.24951
0.13112,0.17281
0.16332,0.24912
0.22608,0.21022
0.39487,0.25047
0.15302,0.20897
0.22787,0.2678
0.15004,0.16524
0.24754,0.2444
0.22812,0.26582
0.17732,0.25195
0.4188,0.25136
0.31705,0.25796
0.17823,0.25194
0.3697,0.21352
0.24841,0.24981
0.18275,0.25147
0.15982,0.25051
0.13505,0.20152
0.44411,0.25072
0.18685,0.2496
0.19004,0.2438
0.44255,0.25063
0.18869,0.24378
0.18304,0.24951
0.13628,0.20153
0.13569,0.20038
0.24668,0.24962
0.37871,0.20898
0.18199,0.25138
0.15868,0.20074
0.37409,0.20893
0.24989,0.24965
0.13715,0.20033
0.15695,0.25241
0.18441,0.24952
0.18685,0.24378
0.4379,0.25064
0.15823,0.2524
0.16408,0.19466
0.18843,0.24959
0.44537,0.25072
0.15269,0.2524
0.15969,0.25051
0.1834,0.25146
0.24883,0.24981
0.36724,0.21354
0.1781,0.25195
0.31674,0.25786
0.41828,0.25133
0.17844,0.25196
0.22844,0.26595
0.24784,0.24437
0.15188,0.16542
0.22784,0.26594
0.15202,0.20903
0.38882,0.25045
0.22704,0.21043
0.16343,0.24907
0.15285,0.20895
0.26839,0.24952
0.40467,0.20153
0.16887,0.20768
0.14897,0.25065
0.1465,0.25072
0.47406,0.25238
0.27213,0.24959
0.16928,0.21202
0.15398,0.21371
0.37961,0.25031
0.16,0.24875
0.2283,0.19093
0.15408,0.2137
0.22854,0.27751
0.15434,0.14703
