  0.035553,  0.020206,  0.099817
 -0.033047,  0.025335,  0.099643
 -0.027408,  0.030122,  0.100063
  0.027405,  0.030201,  0.100015
  0.033025,  0.025363,  0.099643
 -0.025262,  0.032995,  0.100459
 -0.020126,  0.035569,  0.100138
 -0.012698,  0.038578,  0.100036
 -0.005558,  0.039667,  0.099715
  0.005518,  0.039672,  0.099733
  0.012721,  0.038547,  0.100027
  0.020135,  0.035565,  0.100138
  0.025330,  0.032995,  0.100479
 -0.010154,  0.040593,  0.100500
 -0.003312,  0.041122,  0.100277
  0.003368,  0.041091,  0.100318
  0.010112,  0.040600,  0.100530
 -0.010104, -0.040603,  0.108471
 -0.003318, -0.041094,  0.108320
  0.003295, -0.041124,  0.108277
  0.010154, -0.040593,  0.108500
 -0.025330, -0.032995,  0.108479
 -0.020138, -0.035565,  0.108127
 -0.012712, -0.038551,  0.108010
 -0.005518, -0.039672,  0.107733
  0.005497, -0.039675,  0.107733
  0.012639, -0.038592,  0.108007
  0.020125, -0.035573,  0.108126
  0.025262, -0.032995,  0.108459
 -0.033025, -0.025364,  0.107604
 -0.027406, -0.030205,  0.108006
  0.027408, -0.030128,  0.108028
  0.033047, -0.025335,  0.107604
 -0.035561, -0.020222,  0.107707
  0.035613, -0.020225,  0.107702
 -0.040645, -0.010006,  0.107818
 -0.038559, -0.012522,  0.107656
  0.038730, -0.012353,  0.107682
  0.040571, -0.010460,  0.107787
 -0.040968, -0.003539,  0.107562
 -0.039674, -0.005499,  0.107824
  0.039615, -0.005949,  0.107824
  0.041163, -0.003520,  0.107734
 -0.041172,  0.002685,  0.107743
 -0.039615,  0.005949,  0.107824
  0.039674,  0.005499,  0.107824
  0.041024,  0.002674,  0.107613
 -0.040571,  0.010460,  0.107787
 -0.038730,  0.012353,  0.107682
  0.038559,  0.012522,  0.107656
  0.040645,  0.010006,  0.107818
 -0.035613,  0.020225,  0.107702
  0.035561,  0.020222,  0.107707
